GeneID,GeneName
ENSMZEG00005023082,NA
ENSMZEG00005023086,rnf113a
ENSMZEG00005023094,strada
ENSMZEG00005023103,ddx42
ENSMZEG00005023112,limd2
ENSMZEG00005023117,map3k3
ENSMZEG00005023127,gfap
ENSMZEG00005023130,kcnh6a
ENSMZEG00005023134,DCAF7
ENSMZEG00005023136,NA
ENSMZEG00005023138,ccdc47
ENSMZEG00005023141,setd1a
ENSMZEG00005023144,NA
ENSMZEG00005023145,hsd3b7
ENSMZEG00005023148,NA
ENSMZEG00005023150,hsd3b7
ENSMZEG00005023152,tbc1d10b
ENSMZEG00005023157,mylpfa
ENSMZEG00005023160,pheta2
ENSMZEG00005023162,cd2bp2
ENSMZEG00005023166,NA
ENSMZEG00005023168,NA
ENSMZEG00005023170,rusf1
ENSMZEG00005023172,NA
ENSMZEG00005023175,elob
ENSMZEG00005023177,NA
ENSMZEG00005023178,si:dkey-66i24.7
ENSMZEG00005023180,armc5
ENSMZEG00005023183,cox6a2
ENSMZEG00005023184,NA
ENSMZEG00005023186,NA
ENSMZEG00005023189,NA
ENSMZEG00005023192,NA
ENSMZEG00005023194,NA
ENSMZEG00005023197,paqr4a
ENSMZEG00005023199,coro1a
ENSMZEG00005023204,cldni
ENSMZEG00005023206,ppp1caa
ENSMZEG00005023207,NA
ENSMZEG00005023210,NA
ENSMZEG00005023226,si:ch211-51c14.1
ENSMZEG00005023229,syt3
ENSMZEG00005023234,med25
ENSMZEG00005023237,lrrc4ba
ENSMZEG00005023239,mybpc2a
ENSMZEG00005023245,emc10
ENSMZEG00005023248,zgc:195001
ENSMZEG00005023251,akt1s1
ENSMZEG00005023255,tbc1d17
ENSMZEG00005023263,ccndx
ENSMZEG00005023265,nucb1
ENSMZEG00005023272,NA
ENSMZEG00005023274,NA
ENSMZEG00005023275,NA
ENSMZEG00005023276,PLPPR4
ENSMZEG00005023277,NA
ENSMZEG00005023280,plppr5b
ENSMZEG00005023282,NA
ENSMZEG00005023283,snx7
ENSMZEG00005023286,sult3st1
ENSMZEG00005023294,eif3d
ENSMZEG00005023299,sstr3
ENSMZEG00005023300,cyth4a
ENSMZEG00005023302,fam83fa
ENSMZEG00005023304,grap2a
ENSMZEG00005023306,radil2a
ENSMZEG00005023308,GRAP2
ENSMZEG00005023311,unm_sa1261
ENSMZEG00005023313,NA
ENSMZEG00005023318,NA
ENSMZEG00005023320,dhrs7ca
ENSMZEG00005023321,im:6904045
ENSMZEG00005023322,NA
ENSMZEG00005023323,rcvrna
ENSMZEG00005023324,gas7a
ENSMZEG00005023326,NA
ENSMZEG00005000061,NA
ENSMZEG00005000092,NA
ENSMZEG00005000196,NA
ENSMZEG00005000238,NA
ENSMZEG00005000433,NA
ENSMZEG00005000476,sco1
ENSMZEG00005000496,tmem220
ENSMZEG00005000518,map2k4a
ENSMZEG00005000530,elac2
ENSMZEG00005000541,SHISA6
ENSMZEG00005000577,NA
ENSMZEG00005000587,NA
ENSMZEG00005000611,foxk2b
ENSMZEG00005000661,hlfa
ENSMZEG00005000670,mmd
ENSMZEG00005000707,TMEM100
ENSMZEG00005000713,pctp
ENSMZEG00005000723,nog1
ENSMZEG00005000768,cbx2
ENSMZEG00005000771,ENPP7
ENSMZEG00005000781,RBFOX3
ENSMZEG00005000799,grin2ca
ENSMZEG00005000844,tmem104
ENSMZEG00005000884,tsen54
ENSMZEG00005000908,NA
ENSMZEG00005001018,nde1
ENSMZEG00005001040,mpv17l
ENSMZEG00005001075,crlf3
ENSMZEG00005001110,suz12a
ENSMZEG00005001155,NA
ENSMZEG00005001160,NA
ENSMZEG00005001177,nupr1b
ENSMZEG00005001194,sgf29
ENSMZEG00005001214,NA
ENSMZEG00005001227,spns1
ENSMZEG00005001258,atxn2l
ENSMZEG00005001312,sh2b1
ENSMZEG00005001345,TLCD3B
ENSMZEG00005001352,nlk1
ENSMZEG00005001384,NA
ENSMZEG00005001404,cdipt
ENSMZEG00005001418,taok2a
ENSMZEG00005001469,HSPA2
ENSMZEG00005001473,prss60.1
ENSMZEG00005001490,JMJD8
ENSMZEG00005001503,STUB1
ENSMZEG00005001529,NA
ENSMZEG00005001569,amdhd2
ENSMZEG00005001622,foxj1a
ENSMZEG00005001681,ubald2
ENSMZEG00005001696,NA
ENSMZEG00005001716,mfsd11
ENSMZEG00005001748,NA
ENSMZEG00005001760,eif1
ENSMZEG00005001780,NA
ENSMZEG00005001798,NA
ENSMZEG00005001827,zgc:100868
ENSMZEG00005001879,NA
ENSMZEG00005001897,NA
ENSMZEG00005001938,zgc:100868
ENSMZEG00005001984,NA
ENSMZEG00005002000,NA
ENSMZEG00005002020,NA
ENSMZEG00005002034,fus
ENSMZEG00005002049,arl6ip1
ENSMZEG00005002069,NA
ENSMZEG00005002081,si:dkey-16l2.16
ENSMZEG00005002112,anapc2
ENSMZEG00005002270,rnf25
ENSMZEG00005002275,kat8
ENSMZEG00005002310,xylt1
ENSMZEG00005002335,NA
ENSMZEG00005002337,NA
ENSMZEG00005002350,NA
ENSMZEG00005002357,DNAL1
ENSMZEG00005002397,NA
ENSMZEG00005002405,RAB40C
ENSMZEG00005002427,pigq
ENSMZEG00005002454,eef2kmt
ENSMZEG00005002474,alg1
ENSMZEG00005002497,si:ch211-76l23.7
ENSMZEG00005002536,ift70
ENSMZEG00005002594,si:ch211-76l23.4
ENSMZEG00005002609,gsg1l
ENSMZEG00005002648,NA
ENSMZEG00005002666,NA
ENSMZEG00005002676,NA
ENSMZEG00005002683,NA
ENSMZEG00005002685,NA
ENSMZEG00005002693,mettl23
ENSMZEG00005002701,jmjd6
ENSMZEG00005002735,NA
ENSMZEG00005002763,CASKIN2
ENSMZEG00005002822,NA
ENSMZEG00005002831,mvp
ENSMZEG00005002887,NA
ENSMZEG00005002898,NA
ENSMZEG00005002909,doc2a
ENSMZEG00005002941,nupr1b
ENSMZEG00005002947,sgf29
ENSMZEG00005002975,NA
ENSMZEG00005003044,spns1
ENSMZEG00005003079,SCN4A
ENSMZEG00005003168,gh1
ENSMZEG00005003216,cdc27
ENSMZEG00005003366,NA
ENSMZEG00005003384,CRHR1
ENSMZEG00005003423,NA
ENSMZEG00005003458,syngr1a
ENSMZEG00005003477,NA
ENSMZEG00005003499,NA
ENSMZEG00005003543,gbgt1l8
ENSMZEG00005003588,NA
ENSMZEG00005003640,rdm1
ENSMZEG00005003653,NA
ENSMZEG00005003680,NA
ENSMZEG00005003689,abi3a
ENSMZEG00005003723,NA
ENSMZEG00005003741,arhgap27l
ENSMZEG00005003786,NA
ENSMZEG00005003797,NA
ENSMZEG00005003801,SAMD14
ENSMZEG00005003815,casc3
ENSMZEG00005003830,NA
ENSMZEG00005003841,thoc6
ENSMZEG00005003875,med15
ENSMZEG00005003901,si:dkey-89b17.4
ENSMZEG00005003915,NA
ENSMZEG00005003929,NA
ENSMZEG00005003941,stx1b
ENSMZEG00005003982,prf1.3
ENSMZEG00005004035,NA
ENSMZEG00005004065,si:dkeyp-113d7.1
ENSMZEG00005004074,NA
ENSMZEG00005004098,NA
ENSMZEG00005004125,NA
ENSMZEG00005004154,NA
ENSMZEG00005004173,NA
ENSMZEG00005004219,NA
ENSMZEG00005004226,rapgefl1
ENSMZEG00005004246,NA
ENSMZEG00005004253,NA
ENSMZEG00005004281,nr1d1
ENSMZEG00005004294,NA
ENSMZEG00005004303,wipf2b
ENSMZEG00005004330,NA
ENSMZEG00005004410,btr30
ENSMZEG00005004429,NA
ENSMZEG00005004471,zgc:158376
ENSMZEG00005004564,kpnb1
ENSMZEG00005004653,NA
ENSMZEG00005004770,NA
ENSMZEG00005004795,NA
ENSMZEG00005004816,NA
ENSMZEG00005004835,NA
ENSMZEG00005004875,NA
ENSMZEG00005004880,TCF15
ENSMZEG00005004893,csnk2a4
ENSMZEG00005004935,slc2a10
ENSMZEG00005004944,NA
ENSMZEG00005004953,tp53rk
ENSMZEG00005004968,SERINC3
ENSMZEG00005004989,NA
ENSMZEG00005005010,stk35l
ENSMZEG00005005021,NA
ENSMZEG00005005070,fezf2
ENSMZEG00005005086,cadpsa
ENSMZEG00005005158,NA
ENSMZEG00005005175,PLEKHA6
ENSMZEG00005005240,apobec2a
ENSMZEG00005005371,NA
ENSMZEG00005005460,nfasca
ENSMZEG00005005628,NA
ENSMZEG00005005631,NA
ENSMZEG00005005649,sypl2a
ENSMZEG00005005659,atxn7l2a
ENSMZEG00005005672,cyb561d1
ENSMZEG00005005678,NA
ENSMZEG00005005697,usp48
ENSMZEG00005005748,camk1ga
ENSMZEG00005005762,NA
ENSMZEG00005005787,ldlrad2
ENSMZEG00005005794,elf3
ENSMZEG00005005808,fhit
ENSMZEG00005005840,NA
ENSMZEG00005005923,plxnb1b
ENSMZEG00005006058,si:dkey-19e4.5
ENSMZEG00005006085,SETD5
ENSMZEG00005006108,lhfpl4a
ENSMZEG00005006127,NA
ENSMZEG00005006140,mtmr14
ENSMZEG00005006184,NA
ENSMZEG00005006326,si:dkey-156n14.3
ENSMZEG00005006339,KLF15
ENSMZEG00005006349,NA
ENSMZEG00005006372,aldh1l1
ENSMZEG00005006457,NA
ENSMZEG00005006464,NA
ENSMZEG00005006474,NA
ENSMZEG00005006482,pdrg1
ENSMZEG00005006495,NA
ENSMZEG00005006510,NA
ENSMZEG00005006524,cstf1
ENSMZEG00005006542,cass4
ENSMZEG00005006559,FAM120A
ENSMZEG00005006610,phf2
ENSMZEG00005006678,barx1
ENSMZEG00005006694,ptpdc1a
ENSMZEG00005006717,wnt7aa
ENSMZEG00005006740,fbln2
ENSMZEG00005006805,hdac11
ENSMZEG00005006907,iqsec1b
ENSMZEG00005007056,acad9
ENSMZEG00005007112,NA
ENSMZEG00005007148,efcc1
ENSMZEG00005007180,CFAP57
ENSMZEG00005007294,NA
ENSMZEG00005007350,nuf2
ENSMZEG00005007391,ap5b1
ENSMZEG00005007398,zgc:112255
ENSMZEG00005007416,p3h1
ENSMZEG00005007433,cldn19
ENSMZEG00005007455,NA
ENSMZEG00005007526,nucks1a
ENSMZEG00005007546,slc45a3
ENSMZEG00005007594,si:ch211-117k10.3
ENSMZEG00005007620,elk4
ENSMZEG00005007630,mfsd4aa
ENSMZEG00005007662,cdk18
ENSMZEG00005007689,klhdc8a
ENSMZEG00005007711,slc41a1
ENSMZEG00005007752,NA
ENSMZEG00005007765,etnk2
ENSMZEG00005007783,sox13
ENSMZEG00005007799,NA
ENSMZEG00005007826,snrpe
ENSMZEG00005007846,cdc42
ENSMZEG00005007869,wnt4
ENSMZEG00005007878,svbp
ENSMZEG00005007887,fbxo2
ENSMZEG00005007903,ITGA5
ENSMZEG00005007927,bin2b
ENSMZEG00005007952,txnrd3
ENSMZEG00005007976,CHST13
ENSMZEG00005007995,phactr3b
ENSMZEG00005008019,acot8
ENSMZEG00005008032,srsf6b
ENSMZEG00005008048,ift52
ENSMZEG00005008082,mybl2b
ENSMZEG00005008098,rpn2
ENSMZEG00005008130,NA
ENSMZEG00005008141,NA
ENSMZEG00005008163,NA
ENSMZEG00005008183,NA
ENSMZEG00005008203,NA
ENSMZEG00005008262,NA
ENSMZEG00005008333,cntn4
ENSMZEG00005008380,NA
ENSMZEG00005008392,NA
ENSMZEG00005008437,chl1b
ENSMZEG00005008531,cntn3b
ENSMZEG00005008554,pdzrn3b
ENSMZEG00005008591,ppp4r2b
ENSMZEG00005008602,gxylt2
ENSMZEG00005008649,shq1
ENSMZEG00005008698,rybpa
ENSMZEG00005008722,prok2
ENSMZEG00005008748,gpr27
ENSMZEG00005008767,EIF4E3
ENSMZEG00005008804,foxp1b
ENSMZEG00005008892,mdfic2
ENSMZEG00005008911,zgc:113054
ENSMZEG00005008959,mitfa
ENSMZEG00005009091,FRMD4B
ENSMZEG00005009134,arl6ip5a
ENSMZEG00005009141,trnt1
ENSMZEG00005009157,avpr2b.1
ENSMZEG00005009199,lrrn1
ENSMZEG00005009204,setmar
ENSMZEG00005009223,ITPR1
ENSMZEG00005009312,bhlhe40
ENSMZEG00005009336,NA
ENSMZEG00005009383,NA
ENSMZEG00005009393,NA
ENSMZEG00005009403,NA
ENSMZEG00005009430,si:dkey-202e22.2
ENSMZEG00005009465,chchd4a
ENSMZEG00005009480,SEC61A1
ENSMZEG00005009503,NA
ENSMZEG00005009517,kcnk15
ENSMZEG00005009526,NA
ENSMZEG00005009538,NA
ENSMZEG00005009568,NA
ENSMZEG00005009629,zmynd8
ENSMZEG00005009704,ncoa3
ENSMZEG00005009729,id1
ENSMZEG00005009759,sulf2a
ENSMZEG00005009819,arhgap46a
ENSMZEG00005009844,phf20a
ENSMZEG00005009894,ndrg3a
ENSMZEG00005009954,sla2a
ENSMZEG00005009964,trpc4apa
ENSMZEG00005009993,myh7ba
ENSMZEG00005010038,snai1a
ENSMZEG00005010045,NA
ENSMZEG00005010062,cyld2
ENSMZEG00005010072,top1a
ENSMZEG00005010126,zhx3a
ENSMZEG00005010134,fam83d
ENSMZEG00005010140,MAFB
ENSMZEG00005010154,si:dkeyp-97e7.9
ENSMZEG00005010188,adnpa
ENSMZEG00005010193,NA
ENSMZEG00005010202,gata1a
ENSMZEG00005010220,si:dkey-13a21.4
ENSMZEG00005010225,NA
ENSMZEG00005010240,opn1sw2
ENSMZEG00005010258,opn1sw2
ENSMZEG00005010329,opn1lw2
ENSMZEG00005010346,gnl3l
ENSMZEG00005010367,tfe3b
ENSMZEG00005010397,cxxc1b
ENSMZEG00005010421,mbd1b
ENSMZEG00005010446,ccdc120b
ENSMZEG00005010462,SRPK3
ENSMZEG00005010499,comtb
ENSMZEG00005010508,grm6b
ENSMZEG00005010532,traip
ENSMZEG00005010548,mon1a
ENSMZEG00005010556,NA
ENSMZEG00005010584,camkvb
ENSMZEG00005010650,NA
ENSMZEG00005010665,sema3fb
ENSMZEG00005010708,arl8bb
ENSMZEG00005010716,NA
ENSMZEG00005010728,NA
ENSMZEG00005010740,NA
ENSMZEG00005010798,ip6k2a
ENSMZEG00005010825,NA
ENSMZEG00005010835,cidec
ENSMZEG00005010867,NA
ENSMZEG00005010878,uqcrc1
ENSMZEG00005010924,NA
ENSMZEG00005010969,hmces
ENSMZEG00005010983,rab7a
ENSMZEG00005010995,rpn1
ENSMZEG00005011012,gata2a
ENSMZEG00005011066,NA
ENSMZEG00005011228,NA
ENSMZEG00005011247,mustn1b
ENSMZEG00005011255,stimate
ENSMZEG00005011290,sfmbt1
ENSMZEG00005011360,prkcdb
ENSMZEG00005011417,fgd5a
ENSMZEG00005011443,uba3
ENSMZEG00005011491,tmf1
ENSMZEG00005011540,eogt
ENSMZEG00005011559,tafa4b
ENSMZEG00005011576,TAFA1
ENSMZEG00005011598,suclg2
ENSMZEG00005011611,NA
ENSMZEG00005011624,kbtbd8
ENSMZEG00005011649,LRIG1
ENSMZEG00005011715,slc25a26
ENSMZEG00005011757,magi1b
ENSMZEG00005011834,adamts9
ENSMZEG00005011873,prickle2b
ENSMZEG00005011909,slc2a9l1
ENSMZEG00005011943,NA
ENSMZEG00005011958,psmd6
ENSMZEG00005011973,ATXN7
ENSMZEG00005011996,thoc7
ENSMZEG00005012013,mxb
ENSMZEG00005012472,NA
ENSMZEG00005026755,NA
ENSMZEG00005026758,NA
ENSMZEG00005026819,NA
ENSMZEG00005026820,NA
ENSMZEG00005026822,synpra
ENSMZEG00005026824,zbtb49
ENSMZEG00005026826,NA
ENSMZEG00005026829,NA
ENSMZEG00005026831,lyar
ENSMZEG00005026834,TMEM128
ENSMZEG00005026835,OTOP1
ENSMZEG00005026837,DRD5
ENSMZEG00005026839,SLC2A9
ENSMZEG00005026840,WDR1
ENSMZEG00005026842,idh3b
ENSMZEG00005026844,ptpra
ENSMZEG00005026846,gnrh2
ENSMZEG00005026847,NA
ENSMZEG00005026848,NA
ENSMZEG00005026851,NA
ENSMZEG00005026849,cast
ENSMZEG00005026852,pcsk1
ENSMZEG00005026853,NA
ENSMZEG00005026854,ell2
ENSMZEG00005026855,glrx
ENSMZEG00005026856,rhobtb3
ENSMZEG00005026857,rfesd
ENSMZEG00005026858,nudt2
ENSMZEG00005026859,ube2r2
ENSMZEG00005026860,ubap1
ENSMZEG00005026861,dcaf12
ENSMZEG00005026862,ubap2a
ENSMZEG00005026863,nop56
ENSMZEG00005026870,zgc:64106
ENSMZEG00005026871,NA
ENSMZEG00005026872,NA
ENSMZEG00005026873,NA
ENSMZEG00005026875,aqp7
ENSMZEG00005026876,tpgs2
ENSMZEG00005026878,zgc:162344
ENSMZEG00005026879,celf4
ENSMZEG00005026880,myorg
ENSMZEG00005026882,zgc:109965
ENSMZEG00005026884,fam219aa
ENSMZEG00005026886,dnai1.2
ENSMZEG00005026889,NA
ENSMZEG00005026890,TMEM233
ENSMZEG00005026892,MSI1
ENSMZEG00005026893,NA
ENSMZEG00005026895,NA
ENSMZEG00005026896,crybb3
ENSMZEG00005026898,cita
ENSMZEG00005026901,MYL2
ENSMZEG00005026902,NA
ENSMZEG00005026904,NA
ENSMZEG00005026905,rplp0
ENSMZEG00005026911,golga7
ENSMZEG00005026912,NA
ENSMZEG00005026914,loxl2a
ENSMZEG00005026917,tacc1
ENSMZEG00005026920,aggf1
ENSMZEG00005026922,NSG1
ENSMZEG00005026924,stx18
ENSMZEG00005026925,msx1a
ENSMZEG00005026927,CYTL1
ENSMZEG00005026928,EVC2
ENSMZEG00005026934,NA
ENSMZEG00005026935,NA
ENSMZEG00005026941,NA
ENSMZEG00005026943,NA
ENSMZEG00005026946,PLXNA1
ENSMZEG00005026951,chchd6b
ENSMZEG00005026953,tpra1
ENSMZEG00005026955,trim107
ENSMZEG00005026956,zgc:123305
ENSMZEG00005026958,NA
ENSMZEG00005026959,NA
ENSMZEG00005026960,NA
ENSMZEG00005026962,dlgap4b
ENSMZEG00005026963,quo
ENSMZEG00005026966,tgm2b
ENSMZEG00005026968,vstm2l
ENSMZEG00005026971,krt4
ENSMZEG00005026973,NA
ENSMZEG00005026974,krt18b
ENSMZEG00005026975,eif4bb
ENSMZEG00005026976,NA
ENSMZEG00005026978,vdrb
ENSMZEG00005026979,hdac7b
ENSMZEG00005026980,NA
ENSMZEG00005026981,slc48a1b
ENSMZEG00005026982,phf13
ENSMZEG00005026983,dnajc11b
ENSMZEG00005026984,NA
ENSMZEG00005026985,NA
ENSMZEG00005026986,hipk1b
ENSMZEG00005026987,NA
ENSMZEG00005026988,ube2j2
ENSMZEG00005026989,acap3b
ENSMZEG00005026990,pusl1
ENSMZEG00005026991,ddx19b
ENSMZEG00005026992,NA
ENSMZEG00005026993,camk2n1
ENSMZEG00005026994,NA
ENSMZEG00005026995,si:dkey-33m11.8
ENSMZEG00005026996,cdab
ENSMZEG00005026997,dnajc16l
ENSMZEG00005026998,b3galt6
ENSMZEG00005026999,tmem167b
ENSMZEG00005027000,NA
ENSMZEG00005027001,mapk14b
ENSMZEG00005000055,srpk1b
ENSMZEG00005000078,lhfpl5a
ENSMZEG00005000090,NA
ENSMZEG00005000145,VAMP3
ENSMZEG00005000184,NA
ENSMZEG00005000256,NA
ENSMZEG00005000310,mxra8a
ENSMZEG00005000324,psma5
ENSMZEG00005000388,sort1a
ENSMZEG00005000402,mdm4
ENSMZEG00005000620,myog
ENSMZEG00005000426,ppfia4
ENSMZEG00005000632,tmem183a
ENSMZEG00005000676,tfeb
ENSMZEG00005000691,mdfi
ENSMZEG00005000699,foxp4
ENSMZEG00005000767,zgc:101564
ENSMZEG00005000788,srgap2
ENSMZEG00005000873,ikbke
ENSMZEG00005000891,rassf5
ENSMZEG00005000920,dyrk3
ENSMZEG00005000948,MAPKAPK2
ENSMZEG00005000985,il10
ENSMZEG00005001009,il19l
ENSMZEG00005001079,prelp
ENSMZEG00005001109,zgc:113307
ENSMZEG00005001124,fmoda
ENSMZEG00005001129,slc6a14
ENSMZEG00005001164,CHIA
ENSMZEG00005001224,LRRN2
ENSMZEG00005001265,elmo2
ENSMZEG00005001331,MARCHF9
ENSMZEG00005001344,cdk4
ENSMZEG00005001369,AGAP2
ENSMZEG00005001433,pip4k2cb
ENSMZEG00005001447,NA
ENSMZEG00005001463,SPRYD3
ENSMZEG00005001493,NA
ENSMZEG00005001506,NA
ENSMZEG00005001517,smug1
ENSMZEG00005001536,calcoco1b
ENSMZEG00005001619,rargb
ENSMZEG00005006759,nr1d4b
ENSMZEG00005006808,faim2b
ENSMZEG00005006839,rbms2a
ENSMZEG00005006900,LRP1
ENSMZEG00005007083,NA
ENSMZEG00005007098,NA
ENSMZEG00005007130,ESYT1
ENSMZEG00005007235,NA
ENSMZEG00005007243,si:dkey-28n18.9
ENSMZEG00005007261,NA
ENSMZEG00005007271,sumf1
ENSMZEG00005007310,itpr1a
ENSMZEG00005007442,BHLHE40
ENSMZEG00005007478,ttll3
ENSMZEG00005007540,slc4a8
ENSMZEG00005007579,SCN8A
ENSMZEG00005007625,NA
ENSMZEG00005007635,TMT1A
ENSMZEG00005007644,NA
ENSMZEG00005007653,atf1
ENSMZEG00005007678,NA
ENSMZEG00005007737,atf7b
ENSMZEG00005007762,NA
ENSMZEG00005007771,NA
ENSMZEG00005007785,pfdn5
ENSMZEG00005007798,espl1
ENSMZEG00005007860,pfkmb
ENSMZEG00005007894,c1ql4b
ENSMZEG00005007943,smarcc2
ENSMZEG00005008148,zgc:153867
ENSMZEG00005008170,tsfm
ENSMZEG00005008181,endou
ENSMZEG00005008195,NA
ENSMZEG00005008205,NEUROD4
ENSMZEG00005008223,ZNF385A
ENSMZEG00005008252,NA
ENSMZEG00005008264,gpr84
ENSMZEG00005008288,stat2
ENSMZEG00005008305,apof
ENSMZEG00005008309,c1galt1lb
ENSMZEG00005008314,NA
ENSMZEG00005008335,os9
ENSMZEG00005008394,b4galnt1b
ENSMZEG00005008426,ARHGEF25
ENSMZEG00005008458,os9
ENSMZEG00005008505,b4galnt1b
ENSMZEG00005008536,NA
ENSMZEG00005008542,acvr1bb
ENSMZEG00005008563,prkag1
ENSMZEG00005008595,rhebl1
ENSMZEG00005008635,IKZF4
ENSMZEG00005008647,rps26l
ENSMZEG00005008663,fkbp11
ENSMZEG00005008684,NA
ENSMZEG00005008727,NA
ENSMZEG00005008884,erbb3a
ENSMZEG00005009163,pa2g4a
ENSMZEG00005009180,crbn
ENSMZEG00005009226,NA
ENSMZEG00005009242,vhl
ENSMZEG00005009247,tatdn2
ENSMZEG00005009255,NA
ENSMZEG00005009264,ccdc174
ENSMZEG00005009274,NA
ENSMZEG00005009298,prkcda
ENSMZEG00005009342,rft1
ENSMZEG00005009354,ruvbl1
ENSMZEG00005009368,NA
ENSMZEG00005009380,eefsec
ENSMZEG00005009389,GATA2
ENSMZEG00005009402,si:ch211-157b11.8
ENSMZEG00005009416,RAB7A
ENSMZEG00005009428,RAB7A
ENSMZEG00005009437,arpc4
ENSMZEG00005009459,pfkfb4b
ENSMZEG00005009504,NA
ENSMZEG00005009519,MAPKAPK3
ENSMZEG00005009528,uroc1
ENSMZEG00005009564,chchd4b
ENSMZEG00005009580,SEC61A1
ENSMZEG00005009607,ip6k2b
ENSMZEG00005009616,NA
ENSMZEG00005009670,NA
ENSMZEG00005009796,inka1a
ENSMZEG00005009803,gnai2a
ENSMZEG00005009874,slc38a3a
ENSMZEG00005010035,RBM5
ENSMZEG00005010056,emc3
ENSMZEG00005010087,usp4
ENSMZEG00005010124,NA
ENSMZEG00005010208,fancd2
ENSMZEG00005010513,tex264a
ENSMZEG00005010522,grm2a
ENSMZEG00005010534,parp3
ENSMZEG00005010542,gpr61l
ENSMZEG00005010547,NA
ENSMZEG00005010569,cav3
ENSMZEG00005010574,oxtra
ENSMZEG00005010577,rad18
ENSMZEG00005010590,srgap3
ENSMZEG00005010623,thumpd3
ENSMZEG00005010636,PTGIS
ENSMZEG00005010648,NA
ENSMZEG00005010656,NA
ENSMZEG00005010674,cse1l
ENSMZEG00005010710,pbrm1
ENSMZEG00005010734,WDR77
ENSMZEG00005010752,irf6
ENSMZEG00005010770,irf6
ENSMZEG00005010789,eps8l3a
ENSMZEG00005010841,AMPD2
ENSMZEG00005010864,GPR61
ENSMZEG00005010869,AMIGO1
ENSMZEG00005010876,RBM15
ENSMZEG00005010891,SLC6A17
ENSMZEG00005010925,NA
ENSMZEG00005010936,strip1
ENSMZEG00005010965,AHCYL1
ENSMZEG00005010988,SRSF3
ENSMZEG00005011001,cdkn1a
ENSMZEG00005011008,tmcc2
ENSMZEG00005011018,usp49
ENSMZEG00005011032,med20
ENSMZEG00005011046,bysl
ENSMZEG00005011056,ccnd3
ENSMZEG00005011074,NUAK2
ENSMZEG00005011100,dstyk
ENSMZEG00005011139,celsr2
ENSMZEG00005011193,capzb
ENSMZEG00005011210,MICOS10
ENSMZEG00005011223,NBL1
ENSMZEG00005011232,NA
ENSMZEG00005011240,NA
ENSMZEG00005011251,NA
ENSMZEG00005011263,ora3.1
ENSMZEG00005011267,ora4
ENSMZEG00005011317,fndc10
ENSMZEG00005011326,ssu72
ENSMZEG00005011341,ATAD3A
ENSMZEG00005011376,mrpl20
ENSMZEG00005011432,SDHB
ENSMZEG00005011626,MFAP2
ENSMZEG00005011641,NA
ENSMZEG00005011685,NA
ENSMZEG00005011697,NA
ENSMZEG00005011704,SZRD1
ENSMZEG00005011711,FBXO42
ENSMZEG00005011735,slc25a34
ENSMZEG00005011741,TMEM82
ENSMZEG00005011750,fblim1
ENSMZEG00005011762,si:ch1073-335m2.2
ENSMZEG00005011776,prkar2ab
ENSMZEG00005011794,slc25a20
ENSMZEG00005011813,NCKIPSD
ENSMZEG00005011837,ndufaf3
ENSMZEG00005011846,zgc:112334
ENSMZEG00005011885,TMEM43
ENSMZEG00005011907,rhoab
ENSMZEG00005011920,cishb
ENSMZEG00005011925,twf2b
ENSMZEG00005011938,NA
ENSMZEG00005011950,NA
ENSMZEG00005011999,rpusd4
ENSMZEG00005011970,qrich1
ENSMZEG00005012011,si:ch211-14i3.2
ENSMZEG00005012020,tmcc1b
ENSMZEG00005012028,NA
ENSMZEG00005012047,cacna2d3
ENSMZEG00005012102,parapinopsinb
ENSMZEG00005012116,cacna1da
ENSMZEG00005012169,tkta
ENSMZEG00005012198,bicd2
ENSMZEG00005012215,card19
ENSMZEG00005012237,ninj1
ENSMZEG00005012244,NA
ENSMZEG00005012252,NA
ENSMZEG00005012291,NA
ENSMZEG00005012431,NA
ENSMZEG00005012451,NA
ENSMZEG00005012476,ERC2
ENSMZEG00005012543,bsnb
ENSMZEG00005012560,bap1
ENSMZEG00005012584,rad54l2
ENSMZEG00005012617,cyb561d2
ENSMZEG00005012625,rassf1
ENSMZEG00005012638,tusc2b
ENSMZEG00005012651,HYAL2
ENSMZEG00005012664,abhd14a
ENSMZEG00005012683,acy1
ENSMZEG00005012767,cacna2d2b
ENSMZEG00005013017,NA
ENSMZEG00005013083,myhb
ENSMZEG00005013138,NA
ENSMZEG00005013154,p4htmb
ENSMZEG00005013183,slc26a6l1
ENSMZEG00005013200,kbtbd12
ENSMZEG00005013207,NA
ENSMZEG00005013218,si:ch211-157b11.12
ENSMZEG00005013228,NA
ENSMZEG00005013237,rereb
ENSMZEG00005013250,eno1b
ENSMZEG00005013291,slc6a11a
ENSMZEG00005013380,ppil1
ENSMZEG00005013389,slc6a11a
ENSMZEG00005013405,NA
ENSMZEG00005013423,frs3
ENSMZEG00005013438,uqcc2
ENSMZEG00005013441,tspo
ENSMZEG00005013445,zgc:112163
ENSMZEG00005013454,tomm6
ENSMZEG00005013463,sirt4
ENSMZEG00005013469,NA
ENSMZEG00005013480,alas1
ENSMZEG00005013497,b9d2
ENSMZEG00005013503,POC1A
ENSMZEG00005013514,dusp7
ENSMZEG00005013519,rpl29
ENSMZEG00005013533,iars1
ENSMZEG00005013595,NA
ENSMZEG00005013627,atp2b2
ENSMZEG00005013719,SLC6A11
